budget,release_date,revenue,title,month,year,rating,season,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7
0.0,2020-01-03,0.0,Road to Red,1,2020,,Winter,Horror,,,,,,
0.0,2012-01-12,0.0,White Men Can't Dance,1,2012,,Winter,,,,,,,
3000000.0,2010-03-02,0.0,The Penthouse,3,2010,R,Spring,Comedy,,,,,,
0.0,2011-04-22,0.0,Deep Gold,4,2011,PG-13,Spring,Action,Thriller,,,,,
0.0,2008-06-09,0.0,June 9,6,2008,,Summer,Horror,,,,,,
1235000.0,2010-03-14,0.0,The Waiter,3,2010,NR,Spring,Action,Crime,Drama,,,,
5000000.0,2010-12-16,5132850.0,Rabbit Hole,12,2010,PG-13,Holiday,Drama,,,,,,
150000000.0,2010-06-30,318502923.0,The Last Airbender,6,2010,PG,Summer,Action,Adventure,Family,Fantasy,,,
0.0,2012-04-22,0.0,Freaky Deaky,4,2012,R,Spring,Comedy,,,,,,
20000000.0,2012-10-10,52302796.0,Silent Hill: Revelation 3D,10,2012,R,Fall,Thriller,Horror,Mystery,,,,
70200000.0,2010-08-22,0.0,Arthur 3: The War of the Two Worlds,8,2010,G,Summer,Animation,Adventure,Fantasy,Family,,,
0.0,2010-06-10,0.0,White Knuckles,6,2010,NR,Summer,Drama,Thriller,,,,,
110000000.0,2010-07-21,293329073.0,Salt,7,2010,PG-13,Summer,Action,Mystery,Thriller,,,,
32000000.0,2011-03-30,147332697.0,Source Code,3,2011,PG-13,Spring,Thriller,Science Fiction,Mystery,,,,
13000000.0,2010-12-03,327803731.0,Black Swan,12,2010,R,Holiday,Drama,Thriller,Horror,,,,
100000000.0,2010-03-11,94882889.0,Green Zone,3,2010,R,Spring,War,Action,Adventure,Drama,Thriller,,
215000000.0,2012-06-23,757930663.0,The Amazing Spider-Man,6,2012,PG-13,Summer,Action,Adventure,Fantasy,,,,
200000000.0,2010-05-12,310669540.0,Robin Hood,5,2010,PG-13,Summer,Action,Adventure,Drama,,,,
5000000.0,2014-03-14,0.0,Reach Me,3,2014,R,Spring,Drama,,,,,,
2000000.0,2010-03-09,0.0,Nine Dead,3,2010,R,Spring,Crime,Drama,Horror,Mystery,,,
0.0,2010-06-10,0.0,Heart of Now,6,2010,NR,Summer,Drama,,,,,,
0.0,2013-11-13,0.0,Let Me Survive,11,2013,,Holiday,Drama,,,,,,
0.0,2010-04-02,0.0,Beautiful Darling,4,2010,,Spring,Documentary,,,,,,
500000.0,2010-07-01,0.0,"Truth in Numbers? Everything, According to Wikipedia",7,2010,PG-13,Summer,Documentary,,,,,,
25000000.0,2011-10-12,0.0,A Monster in Paris,10,2011,PG,Fall,Adventure,Animation,Comedy,Family,Fantasy,,
900000.0,2012-02-21,0.0,The Trouble with Cali,2,2012,,Winter,Comedy,,,,,,
2000000.0,2010-12-28,0.0,Made in Romania,12,2010,,Holiday,Comedy,,,,,,
50000.0,2010-07-14,0.0,Feast of the Assumption: BTK and the Otero Family Murders,7,2010,,Summer,Documentary,,,,,,
150000000.0,2010-07-13,215283742.0,The Sorcerer's Apprentice,7,2010,PG,Summer,Fantasy,Adventure,Action,,,,
25000000.0,2010-12-17,93617009.0,The Fighter,12,2010,R,Holiday,Drama,,,,,,
0.0,2010-06-25,0.0,Pushin' Up Daisies,6,2010,,Summer,Comedy,,,,,,
25000000.0,2010-09-10,15478800.0,The Conspirator,9,2010,PG-13,Fall,Crime,Drama,History,,,,
2000000.0,2012-05-03,0.0,Strange Frame: Love & Sax,5,2012,NR,Summer,Science Fiction,Romance,Action,Animation,,,
250000.0,2010-05-07,0.0,White Wall,5,2010,NR,Summer,Action,Drama,Fantasy,Science Fiction,Thriller,,
170000000.0,2011-11-22,185770160.0,Hugo,11,2011,PG,Holiday,Adventure,Drama,Family,,,,
100000000.0,2010-12-21,310650585.0,Little Fockers,12,2010,PG-13,Holiday,Comedy,Romance,,,,,
0.0,2010-09-03,0.0,The Chosen One,9,2010,PG-13,Fall,Drama,Comedy,,,,,
0.0,2019-11-15,0.0,Back Roads,11,2019,,Holiday,Thriller,Drama,Crime,,,,
300000000.0,2017-11-15,657924295.0,Justice League,11,2017,PG-13,Holiday,Action,Adventure,Fantasy,Science Fiction,,,
2000000.0,2009-11-30,0.0,Black Limousine,11,2009,R,Holiday,Drama,Thriller,,,,,
15700000.0,2012-11-22,23570541.0,Hitchcock,11,2012,PG-13,Holiday,Drama,,,,,,
2500000.0,2010-09-01,0.0,At the Sinatra Club,9,2010,,Fall,Action,Crime,Drama,Thriller,,,
22000000.0,2010-05-20,24188922.0,Fair Game,5,2010,PG-13,Summer,Drama,Thriller,,,,,
82000000.0,2011-03-24,89792502.0,Sucker Punch,3,2011,PG-13,Spring,Action,Fantasy,Thriller,,,,
0.0,2010-04-01,0.0,"Have You Heard from Johannesburg?: Nelson Mandela, Free at Last",4,2010,,Spring,,,,,,,
0.0,2010-08-20,0.0,Lottery Ticket,8,2010,PG-13,Summer,Comedy,,,,,,
155000000.0,2010-12-08,415686217.0,The Chronicles of Narnia: The Voyage of the Dawn Treader,12,2010,PG,Holiday,Adventure,Family,Fantasy,,,,
0.0,2013-09-13,0.0,Four,9,2013,R,Fall,Drama,,,,,,
130000000.0,2011-10-25,371940071.0,The Adventures of Tintin,10,2011,PG,Fall,Adventure,Animation,Mystery,,,,
0.0,2012-07-10,0.0,You're Nobody 'til Somebody Kills You,7,2012,,Summer,Horror,Thriller,,,,,
7000000.0,2020-02-12,47078545.0,Fantasy Island,2,2020,PG-13,Winter,Adventure,Fantasy,Horror,,,,
0.0,2008-01-01,0.0,El padrino 2,1,2008,,Winter,Crime,,,,,,
0.0,2010-05-07,0.0,Multiple Sarcasms,5,2010,R,Summer,Drama,Romance,,,,,
20000000.0,2010-09-01,44093316.0,Machete,9,2010,R,Fall,Action,Comedy,Thriller,,,,
0.0,2010-06-01,0.0,The Gainesville Ripper,6,2010,,Summer,Horror,,,,,,
25000000.0,2010-02-04,114977104.0,Dear John,2,2010,PG-13,Winter,Drama,Romance,War,,,,
2150000.0,2010-01-16,0.0,Detention,1,2010,,Winter,Horror,Action,Comedy,Thriller,,,
120000000.0,2011-01-12,227817248.0,The Green Hornet,1,2011,PG-13,Winter,Action,Crime,Comedy,,,,
0.0,2012-12-01,0.0,The Significant Other,12,2012,,Holiday,,,,,,,
30000000.0,2011-04-07,63782078.0,Hanna,4,2011,PG-13,Spring,Action,Thriller,Adventure,,,,
100000000.0,2013-12-25,392000694.0,The Wolf of Wall Street,12,2013,R,Holiday,Crime,Drama,Comedy,,,,
0.0,2010-05-02,0.0,Adventure Scouts,5,2010,,Summer,Comedy,Action,Adventure,,,,
0.0,2012-03-29,0.0,The Courier,3,2012,R,Spring,Action,Crime,,,,,
0.0,2016-05-06,27312.0,Pelé: Birth of a Legend,5,2016,PG,Summer,Drama,,,,,,
0.0,2014-08-22,0.0,The Extendables,8,2014,,Summer,Comedy,,,,,,
21800000.0,2010-07-15,0.0,The Experiment,7,2010,R,Summer,Thriller,Drama,,,,,
25000000.0,2011-09-16,10324441.0,Straw Dogs,9,2011,R,Fall,Drama,Thriller,,,,,
0.0,2019-05-15,0.0,Bull,5,2019,,Summer,Drama,,,,,,
130000000.0,2010-10-28,321885765.0,Megamind,10,2010,PG,Fall,Animation,Action,Comedy,Family,Science Fiction,,
0.0,2019-04-04,0.0,P Storm,4,2019,,Spring,Action,Crime,,,,,
0.0,2018-06-11,0.0,Worlds of Ursula K. Le Guin,6,2018,,Summer,Documentary,Animation,,,,,
18500000.0,2016-03-10,6490401.0,The Young Messiah,3,2016,PG-13,Spring,Drama,History,,,,,
1300000.0,2011-01-01,0.0,If You Only Knew,1,2011,,Winter,Drama,,,,,,
0.0,2010-05-11,0.0,Call of Life: Facing the Mass Extinction,5,2010,,Summer,Documentary,,,,,,
240000.0,2019-06-25,0.0,Staged Killer,6,2019,,Summer,Thriller,TV Movie,,,,,
0.0,2019-04-19,0.0,Vellai Pookal,4,2019,,Spring,Drama,Thriller,Crime,,,,
0.0,2019-01-04,0.0,Made in Abyss: Journey's Dawn,1,2019,,Winter,Animation,Adventure,Science Fiction,Mystery,Drama,,
0.0,2019-01-18,0.0,Made in Abyss: Wandering Twilight,1,2019,,Winter,Animation,Adventure,Fantasy,Science Fiction,Mystery,,
0.0,2010-06-08,0.0,Last Breath,6,2010,R,Summer,Drama,Horror,Thriller,,,,
0.0,2019-03-08,0.0,Τα 4 Επίπεδα της Ύπαρξης,3,2019,,Spring,,,,,,,
5000.0,2020-04-30,0.0,Freie Räume,4,2020,,Spring,Documentary,,,,,,
117000000.0,2010-06-15,261930431.0,Knight and Day,6,2010,PG-13,Summer,Action,Comedy,,,,,
20000000.0,2011-03-16,4634062.0,Dylan Dog: Dead of Night,3,2011,PG-13,Spring,Action,Comedy,Horror,Mystery,Science Fiction,Thriller,
0.0,2019-05-01,0.0,42nd Street: The Musical,5,2019,,Summer,Comedy,,,,,,
0.0,2019-04-17,0.0,Homecoming: A Film by Beyoncé,4,2019,,Spring,Documentary,Music,,,,,
200000000.0,2010-03-03,1025467110.0,Alice in Wonderland,3,2010,PG,Spring,Family,Fantasy,Adventure,,,,
150000.0,2014-02-12,0.0,Bad Dog and Superhero,2,2014,,Winter,,,,,,,
0.0,2010-01-01,0.0,Holy Wars,1,2010,,Winter,,,,,,,
0.0,2015-04-10,0.0,The Sisterhood of Night,4,2015,,Spring,Mystery,Drama,Thriller,,,,
0.0,2010-02-06,0.0,The Cursed,2,2010,,Winter,Horror,Thriller,,,,,
0.0,2010-01-01,0.0,Prime of Your Life,1,2010,,Winter,Comedy,Drama,Romance,,,,
10000000.0,2010-03-19,2995811.0,The Runaways,3,2010,,Spring,Drama,Music,,,,,
8500000.0,2010-06-15,0.0,The Tortured,6,2010,R,Summer,Horror,,,,,,
0.0,2015-10-15,0.0,Heart Like a Hand Grenade,10,2015,NR,Fall,Music,Documentary,,,,,
28000000.0,2015-09-11,7002261.0,Our Brand Is Crisis,9,2015,R,Fall,Comedy,Drama,,,,,
0.0,2019-06-11,0.0,Dog Town,6,2019,,Summer,Family,Animation,,,,,
0.0,2010-01-01,0.0,Jeffie Was Here,1,2010,,Winter,Comedy,Adventure,,,,,
0.0,2020-10-21,0.0,Bye Bye Morons,10,2020,,Fall,,,,,,,
0.0,2019-06-20,0.0,Beanpole,6,2019,,Summer,Drama,,,,,,
0.0,2019-12-31,0.0,Adoring,12,2019,,Holiday,Drama,,,,,,
0.0,2010-05-18,0.0,Certified Copy,5,2010,,Summer,Drama,Romance,,,,,
0.0,2019-05-12,0.0,Killer Grandma,5,2019,,Summer,Thriller,TV Movie,,,,,
0.0,2010-01-01,0.0,Takedowns and Falls,1,2010,,Winter,Documentary,,,,,,
0.0,2014-03-19,0.0,Odd Brodsky,3,2014,,Spring,Comedy,,,,,,
0.0,2019-09-12,0.0,The Last Wish,9,2019,,Fall,Drama,Comedy,,,,,
600000.0,2019-05-19,0.0,The Wild,5,2019,NR,Summer,Documentary,,,,,,
0.0,2019-05-31,0.0,First Love,5,2019,,Summer,Crime,Romance,Drama,Action,,,
30000000.0,2010-09-03,20348249.0,The Way Back,9,2010,PG-13,Fall,Drama,Adventure,History,,,,
0.0,2011-08-19,0.0,Programming The Nation?,8,2011,,Summer,Documentary,,,,,,
0.0,2019-05-31,0.0,Chopsticks,5,2019,,Summer,Comedy,Drama,,,,,
44500000.0,2012-10-11,232324128.0,Argo,10,2012,R,Fall,Drama,Thriller,,,,,
0.0,2011-01-20,0.0,Session,1,2011,,Winter,Drama,,,,,,
3000000.0,2009-08-13,0.0,The People I've Slept With,8,2009,NR,Summer,Comedy,Romance,,,,,
138000000.0,2019-10-02,173469516.0,Gemini Man,10,2019,PG-13,Fall,Action,Thriller,,,,,
5000000.0,2013-03-22,0.0,The Pardon,3,2013,PG-13,Spring,Crime,Drama,,,,,
0.0,2019-10-02,0.0,"I, Leonardo",10,2019,,Fall,History,Drama,,,,,
0.0,2010-07-02,0.0,Kill Speed,7,2010,,Summer,Crime,Action,Thriller,,,,
70000000.0,2010-09-02,134748021.0,Wall Street: Money Never Sleeps,9,2010,PG-13,Fall,Drama,Crime,,,,,
0.0,2011-09-12,0.0,The Incident,9,2011,,Fall,Horror,Thriller,,,,,
35000000.0,2010-08-20,60251371.0,Secretariat,8,2010,PG,Summer,Drama,,,,,,
0.0,2019-06-07,0.0,The Black Godfather,6,2019,,Summer,Documentary,,,,,,
35000000.0,2015-05-20,95437994.0,Poltergeist,5,2015,PG-13,Summer,Horror,Thriller,,,,,
0.0,2011-05-27,0.0,Tied to a Chair,5,2011,,Summer,Comedy,,,,,,
0.0,2019-05-11,0.0,Tell No One,5,2019,,Summer,Documentary,,,,,,
3000000.0,2014-11-25,0.0,Beautiful Girl,11,2014,,Holiday,Drama,,,,,,
0.0,2019-10-10,0.0,Sinister Seduction,10,2019,,Fall,Thriller,,,,,,
42000000.0,2010-12-02,11087569.0,The Warrior's Way,12,2010,R,Holiday,Adventure,Fantasy,Action,Western,Thriller,,
0.0,2012-05-04,0.0,Inseparable,5,2012,PG-13,Summer,Drama,Mystery,,,,,
20000000.0,2011-09-09,177243185.0,The Descendants,9,2011,R,Fall,Comedy,Drama,,,,,
0.0,2019-05-22,0.0,One Hundred and Twenty-Eight Thousand,5,2019,,Summer,Drama,,,,,,
0.0,2011-07-08,0.0,1-900-TONIGHT (Somewhere Tonight),7,2011,,Summer,,,,,,,
20000000.0,2018-10-11,6348889.0,Suspiria,10,2018,R,Fall,Horror,Fantasy,,,,,
0.0,2010-06-11,0.0,The Photon Effect,6,2010,,Summer,Science Fiction,,,,,,
0.0,2010-06-01,0.0,Women's Studies,6,2010,,Summer,Horror,,,,,,
0.0,2013-04-01,0.0,Robosapien: Rebooted,4,2013,PG,Spring,Adventure,Family,Science Fiction,,,,
0.0,2019-01-01,0.0,The Smelting of Time,1,2019,,Winter,Documentary,,,,,,
80000000.0,2010-01-11,157107755.0,The Book of Eli,1,2010,R,Winter,Action,Thriller,Science Fiction,,,,
26000000.0,2010-01-21,67918658.0,Legion,1,2010,R,Winter,Horror,Action,Fantasy,,,,
0.0,2013-04-05,0.0,The Story of Luke,4,2013,NR,Spring,Drama,,,,,,
40000000.0,2010-03-16,136000000.0,The Bounty Hunter,3,2010,PG-13,Spring,Action,Comedy,Drama,,,,
0.0,2019-08-01,0.0,Who Stole My Daughter?,8,2019,,Summer,Thriller,TV Movie,,,,,
0.0,2019-06-05,0.0,Ahora Me Ves... - Parte 1,6,2019,PG-13,Summer,Comedy,Drama,Mystery,TV Movie,Thriller,,
0.0,2020-02-14,0.0,Romance in the Outfield: Double Play,2,2020,,Winter,Romance,,,,,,
0.0,2018-12-09,0.0,Hometown Killer,12,2018,,Holiday,Thriller,,,,,,
0.0,2010-05-05,0.0,Let the Game Begin,5,2010,,Summer,Comedy,Romance,,,,,
90000000.0,2010-11-24,16178959.0,The Nutcracker,11,2010,PG,Holiday,Music,Fantasy,Action,Family,,,
70000000.0,2014-01-10,61279452.0,The Legend of Hercules,1,2014,PG-13,Winter,Action,Adventure,,,,,
500000.0,2011-07-12,0.0,Not Another B Movie,7,2011,NR,Summer,Comedy,,,,,,
0.0,2011-11-01,0.0,Icon,11,2011,,Holiday,,,,,,,
21000000.0,2012-09-08,236412453.0,Silver Linings Playbook,9,2012,R,Fall,Drama,Comedy,Romance,,,,
0.0,2011-10-11,0.0,Wasteland,10,2011,NR,Fall,Science Fiction,Adventure,,,,,
20000000.0,2011-01-31,0.0,You and I,1,2011,R,Winter,Drama,Thriller,Romance,,,,
0.0,2010-01-01,0.0,Ghost Hoax,1,2010,,Winter,,,,,,,
0.0,2012-09-15,1697294.0,Song for Marion,9,2012,PG-13,Fall,Music,Comedy,Romance,Drama,,,
3000000.0,2010-08-13,0.0,Camp Hell,8,2010,R,Summer,Horror,Thriller,,,,,
0.0,2011-10-21,0.0,Caris' Peace,10,2011,,Fall,,,,,,,
25000000.0,2012-12-25,119772232.0,Parental Guidance,12,2012,PG,Holiday,Comedy,,,,,,
5000000.0,2010-08-26,1183258.0,Howl,8,2010,,Summer,Drama,,,,,,
0.0,2012-10-17,0.0,Pablo,10,2012,,Fall,Animation,Documentary,,,,,
0.0,2012-01-01,0.0,Chasing Happiness,1,2012,,Winter,Comedy,,,,,,
5000000.0,2010-08-26,0.0,The Singularity Is Near,8,2010,,Summer,Documentary,,,,,,
3500000.0,2010-01-01,0.0,The Portal,1,2010,,Winter,Horror,,,,,,
0.0,2010-11-01,0.0,Lost Everything,11,2010,R,Holiday,Drama,,,,,,
58000000.0,2015-08-05,158162788.0,Goosebumps,8,2015,,Summer,Adventure,Horror,Comedy,,,,
9000000.0,2020-02-26,123414678.0,The Invisible Man,2,2020,,Winter,Thriller,Science Fiction,Horror,,,,
32000000.0,2010-03-18,18409891.0,Repo Men,3,2010,R,Spring,Action,Science Fiction,Thriller,Crime,,,
41000000.0,2011-10-13,7448385.0,The Big Year,10,2011,PG,Fall,Comedy,,,,,,
0.0,2011-01-01,0.0,Dreams Awake,1,2011,PG,Winter,Drama,,,,,,
0.0,2011-06-08,0.0,One Lucky Elephant,6,2011,,Summer,Documentary,,,,,,
0.0,2009-12-12,0.0,House Broken,12,2009,,Holiday,Comedy,,,,,,
38000000.0,2010-10-02,105610124.0,Life As We Know It,10,2010,PG-13,Fall,Comedy,Romance,Drama,,,,
2000000.0,2010-07-30,0.0,The Dead Matter,7,2010,,Summer,Horror,,,,,,
0.0,2012-01-13,0.0,Sophomore,1,2012,,Winter,,,,,,,
0.0,2010-08-24,0.0,Four Stories of St. Julian,8,2010,R,Summer,Crime,Thriller,,,,,
5000000.0,2012-04-20,0.0,Transit,4,2012,R,Spring,Action,Thriller,Crime,,,,
0.0,2011-08-05,0.0,National Lampoon's The Legend of Awesomest Maximus,8,2011,,Summer,Comedy,,,,,,
0.0,2010-05-31,0.0,Small Town Saturday Night,5,2010,R,Summer,Drama,,,,,,
0.0,2010-01-01,0.0,Bare Knuckles,1,2010,,Winter,Action,Adventure,Drama,Thriller,,,
0.0,2010-01-01,0.0,The Evolution of Dad,1,2010,,Winter,,,,,,,
4000000.0,2014-06-05,44349000.0,Boyhood,6,2014,,Summer,Drama,,,,,,
0.0,2011-11-30,0.0,The Ascension,11,2011,R,Holiday,Drama,Horror,,,,,
0.0,2011-06-12,0.0,For Christ's Sake,6,2011,NR,Summer,Comedy,,,,,,
38000000.0,2011-03-15,117094902.0,Water for Elephants,3,2011,PG-13,Spring,Drama,Romance,,,,,
0.0,2013-04-18,0.0,Adult World,4,2013,R,Spring,Comedy,,,,,,
0.0,2013-08-23,0.0,The Gauntlet,8,2013,R,Summer,Action,Adventure,Horror,,,,
24000000.0,2011-10-06,63543328.0,Footloose,10,2011,PG-13,Fall,Drama,Music,Romance,,,,
150000.0,2013-04-26,560000.0,House of Good and Evil,4,2013,PG-13,Spring,Horror,Thriller,,,,,
0.0,2011-03-04,0.0,Midnight Son,3,2011,,Spring,Drama,Horror,Action,,,,
0.0,2010-03-09,0.0,Good Intentions,3,2010,,Spring,Comedy,,,,,,
0.0,2011-09-23,0.0,Elvis & Madona,9,2011,,Fall,Comedy,Romance,,,,,
0.0,2010-01-01,0.0,The Dead Sleep,1,2010,,Winter,Thriller,,,,,,
0.0,2012-07-14,0.0,The Amazing Adventures of the Living Corpse,7,2012,R,Summer,Animation,Horror,,,,,
57000000.0,2011-12-11,132563930.0,Ghost Rider: Spirit of Vengeance,12,2011,PG-13,Holiday,Action,Fantasy,Thriller,,,,
0.0,2010-01-23,0.0,Jelly,1,2010,,Winter,Comedy,Romance,,,,,
3500000.0,2018-02-02,25091816.0,Winchester,2,2018,,Winter,Fantasy,Mystery,Thriller,Horror,,,
0.0,2012-11-14,0.0,Buffalo Girls,11,2012,NR,Holiday,Documentary,Action,,,,,
0.0,2010-01-01,0.0,See You in September,1,2010,NR,Winter,Comedy,Romance,,,,,
200000000.0,2012-10-25,1108561013.0,Skyfall,10,2012,PG-13,Fall,Action,Adventure,Thriller,,,,
47000000.0,2010-06-18,10539000.0,Jonah Hex,6,2010,PG-13,Summer,Action,Western,Drama,Fantasy,Thriller,,
0.0,2013-05-31,0.0,The Dark Party,5,2013,NR,Summer,Drama,Romance,,,,,
0.0,2010-01-29,0.0,ASD - Alma sin dueño (Sin alma),1,2010,,Winter,Thriller,,,,,,
150000000.0,2012-05-08,245527149.0,Dark Shadows,5,2012,PG-13,Summer,Comedy,Fantasy,,,,,
0.0,2010-03-01,0.0,Krews,3,2010,,Spring,Drama,Thriller,,,,,
0.0,2010-08-05,0.0,Elimination,8,2010,,Summer,Action,Horror,Thriller,,,,
1100000.0,2012-06-15,0.0,The Girl from the Naked Eye,6,2012,R,Summer,Action,Romance,Thriller,,,,
0.0,2014-05-17,0.0,Beautiful Noise,5,2014,,Summer,Music,Documentary,,,,,
0.0,2010-05-14,0.0,Happiness Runs,5,2010,,Summer,Drama,,,,,,
0.0,2010-03-26,0.0,10 Years Later,3,2010,R,Spring,Comedy,Drama,,,,,
6000000.0,2010-04-20,0.0,Deadly Impact,4,2010,,Spring,Drama,Action,Thriller,,,,
5000000.0,2016-03-17,10166820.0,The Belko Experiment,3,2016,R,Spring,Action,Thriller,Horror,,,,
23000000.0,2016-02-26,46152411.0,Eddie the Eagle,2,2016,,Winter,Comedy,Drama,History,Adventure,,,
0.0,2011-09-23,0.0,Mardi Gras: Spring Break,9,2011,R,Fall,Comedy,,,,,,
0.0,2010-02-21,0.0,Mexican Bloodbath,2,2010,,Winter,Action,Thriller,,,,,
18000000.0,2014-08-22,0.0,The Prince,8,2014,R,Summer,Thriller,Action,,,,,
0.0,2020-08-20,0.0,Bill & Ted Face the Music,8,2020,,Summer,Comedy,Science Fiction,Adventure,,,,
40000000.0,2014-05-21,123494610.0,Blended,5,2014,PG-13,Summer,Comedy,,,,,,
500000.0,2012-05-18,0.0,The Dark Side of Love,5,2012,NR,Summer,Drama,,,,,,
0.0,2011-05-01,0.0,Megan Is Missing,5,2011,,Summer,Drama,Horror,Mystery,Thriller,,,
0.0,2010-11-02,0.0,Once Fallen,11,2010,R,Holiday,Drama,Action,Crime,,,,
0.0,2010-02-19,0.0,Consent,2,2010,,Winter,,,,,,,
40000000.0,2013-12-24,149295601.0,Lone Survivor,12,2013,R,Holiday,Action,Drama,War,,,,
0.0,2010-07-24,0.0,With Great Power - The Stan Lee Story,7,2010,NR,Summer,Documentary,,,,,,
40000000.0,2011-02-14,97552050.0,Paul,2,2011,R,Winter,Adventure,Comedy,Science Fiction,,,,
1000000.0,2012-01-20,0.0,Buzzkill,1,2012,,Winter,Comedy,,,,,,
30000000.0,2011-12-22,64626786.0,The Darkest Hour,12,2011,PG-13,Holiday,Horror,Action,Thriller,Science Fiction,,,
0.0,2010-01-01,0.0,Louis,1,2010,,Winter,Drama,,,,,,
3000000.0,2010-10-05,0.0,The Rig,10,2010,,Fall,Action,Horror,Science Fiction,Thriller,,,
0.0,2010-10-26,0.0,The Hammer,10,2010,PG-13,Fall,Drama,,,,,,
0.0,2010-06-05,0.0,Forgotten Pills,6,2010,NR,Summer,Drama,Thriller,,,,,
0.0,2010-06-05,0.0,Morning,6,2010,,Summer,,,,,,,
0.0,2014-03-08,0.0,Evolution of a Criminal,3,2014,,Spring,Documentary,,,,,,
2000000.0,2010-07-16,0.0,Bereavement,7,2010,,Summer,Crime,Horror,,,,,
24000000.0,2014-05-19,12096300.0,Foxcatcher,5,2014,R,Summer,Drama,Thriller,,,,,
75000000.0,2010-06-04,98159963.0,Killers,6,2010,PG-13,Summer,Action,Comedy,Thriller,Romance,,,
0.0,2010-06-15,0.0,Something Like A Business,6,2010,R,Summer,Comedy,,,,,,
0.0,2010-09-15,10967.0,Peep World,9,2010,R,Fall,Comedy,,,,,,
500000.0,2014-10-31,0.0,Red Dirt Rising,10,2014,,Fall,Drama,,,,,,
170000000.0,2010-12-10,400062763.0,TRON: Legacy,12,2010,PG,Holiday,Adventure,Action,Science Fiction,,,,
0.0,2017-02-03,0.0,Growing Up Smith,2,2017,,Winter,Comedy,Family,Drama,,,,
7000000.0,2010-01-01,46488.0,Ca$h,1,2010,R,Winter,Crime,Thriller,Comedy,Mystery,,,
1000000.0,2012-10-31,0.0,Cut/Print,10,2012,,Fall,Thriller,Horror,,,,,
4000000.0,2010-09-12,55125.0,Dirty Girl,9,2010,R,Fall,Drama,Comedy,,,,,
1150000.0,2011-02-15,0.0,Dirty Movie,2,2011,R,Winter,Comedy,,,,,,
0.0,2010-11-03,0.0,Mars,11,2010,,Holiday,Animation,Comedy,Romance,Science Fiction,,,
0.0,2012-09-13,0.0,Between Us,9,2012,R,Fall,Drama,,,,,,
0.0,2012-01-06,0.0,Driving Me Crazy,1,2012,,Winter,Romance,Comedy,Drama,,,,
2000000.0,2010-10-22,0.0,Kalamity,10,2010,R,Fall,Mystery,Thriller,,,,,
55000000.0,2014-11-24,259207227.0,Paddington,11,2014,PG,Holiday,Comedy,Adventure,Family,,,,
0.0,2010-03-09,0.0,Trance,3,2010,,Spring,Horror,,,,,,
0.0,2010-02-11,0.0,The Elephant in the Living Room,2,2010,,Winter,Documentary,,,,,,
0.0,2014-01-25,0.0,Turn it Up!,1,2014,,Winter,,,,,,,
0.0,2012-09-27,0.0,George Harrison: Living in the Material World,9,2012,,Fall,Music,Documentary,,,,,
20000000.0,2010-10-15,117224271.0,Jackass 3D,10,2010,R,Fall,Comedy,Documentary,Action,,,,
0.0,2010-10-15,0.0,King of Paper Chasin',10,2010,R,Fall,Crime,Drama,Music,Thriller,,,
0.0,2011-08-23,0.0,A Mormon President,8,2011,,Summer,,,,,,,
3500000.0,2010-12-16,16566240.0,Blue Valentine,12,2010,,Holiday,Drama,Romance,,,,,
95000000.0,2014-12-12,114178613.0,Seventh Son,12,2014,PG-13,Holiday,Adventure,Fantasy,,,,,
0.0,2012-09-21,0.0,Art of Submission,9,2012,PG-13,Fall,Action,,,,,,
0.0,2010-06-04,0.0,And Everything Is Going Fine,6,2010,,Summer,Documentary,,,,,,
12500000.0,2011-09-24,76338111.0,The Ides of March,9,2011,R,Fall,Drama,,,,,,
50000000.0,2016-06-24,25035950.0,Free State of Jones,6,2016,R,Summer,Action,Drama,History,War,,,
100000.0,2011-03-29,0.0,Outside The Wire: The Forgotten Children Of Afghanistan,3,2011,NR,Spring,Documentary,,,,,,
0.0,2010-06-30,0.0,Love Ranch,6,2010,R,Summer,Drama,,,,,,
10000000.0,2014-12-24,28883511.0,Big Eyes,12,2014,PG-13,Holiday,Drama,,,,,,
55000000.0,2010-11-23,89519773.0,Burlesque,11,2010,PG-13,Holiday,Drama,Romance,,,,,
40000000.0,2010-11-10,58785180.0,Morning Glory,11,2010,PG-13,Holiday,Comedy,Drama,Romance,,,,
0.0,2012-01-15,0.0,The Girl,1,2012,,Winter,Drama,Thriller,Romance,,,,
0.0,2011-01-21,0.0,Here,1,2011,,Winter,Adventure,Drama,Romance,,,,
0.0,2010-01-01,0.0,True Nature,1,2010,,Winter,,,,,,,
3600000.0,2010-01-01,0.0,Radio Free Albemuth,1,2010,R,Winter,Drama,Thriller,Science Fiction,,,,
0.0,2010-10-06,0.0,Another Harvest Moon,10,2010,,Fall,Drama,,,,,,
0.0,2010-09-11,0.0,Circle,9,2010,,Fall,Horror,Thriller,,,,,
0.0,2010-06-10,0.0,Miss Nobody,6,2010,R,Summer,Crime,Comedy,,,,,
3000000.0,2010-06-11,0.0,Legends of Flight,6,2010,,Summer,Documentary,,,,,,
0.0,2010-01-01,0.0,Swishbucklers,1,2010,,Winter,,,,,,,
80000000.0,2010-02-14,294804195.0,Shutter Island,2,2010,R,Winter,Drama,Thriller,Mystery,,,,
